experiment_id,method,intervention,washout_batches,direction,seed,panel_id,accuracy_change,error_change,nll_change,brier_change,ece15_change,n_scenarios
stage_a_uci_v2,sar_complete,optimizer,0,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,0,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,0,ba,17,uci_internal_fixed,0.0,0.0,6.380052169907557e-08,3.312133649985283e-08,-3.468449074998936e-08,2
stage_a_uci_v2,sar_complete,optimizer,0,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,0,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,4,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,4,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,4,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,4,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,4,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer,4,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,optimizer_aux,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0004925132532894137,-0.00014285221842419253,-0.0009505295670112924,2
stage_a_uci_v2,sar_complete,optimizer_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0008033184577456165,0.00011727597935770606,8.402045625349741e-05,2
stage_a_uci_v2,sar_complete,optimizer_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0008964496363664809,-0.0002940910253008133,5.5433685074199324e-05,2
stage_a_uci_v2,sar_complete,optimizer_aux,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00033379054388623514,-0.00010195540040919965,-0.000953623797887538,2
stage_a_uci_v2,sar_complete,optimizer_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0007983748431379389,0.00011624046088559714,8.444974508660386e-05,2
stage_a_uci_v2,sar_complete,optimizer_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0008964496363664809,-0.0002940910253008133,5.5433685074199324e-05,2
stage_a_uci_v2,sar_complete,optimizer_aux,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-6.414731357873293e-05,-3.2919133759939934e-05,-0.0009629625446251899,2
stage_a_uci_v2,sar_complete,optimizer_aux,4,ab,29,uci_internal_fixed,0.0,0.0,-0.00020136806718773492,-5.5311989399592365e-05,-3.1554806183969886e-06,2
stage_a_uci_v2,sar_complete,optimizer_aux,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0009754315191336516,-0.0003131389553109598,5.054243677464487e-05,2
stage_a_uci_v2,sar_complete,optimizer_aux,4,ba,17,uci_internal_fixed,0.0,0.0,-0.00015176746690509502,-4.776230100023149e-05,7.5697536666557985e-06,2
stage_a_uci_v2,sar_complete,optimizer_aux,4,ba,29,uci_internal_fixed,0.0,0.0,-0.00020136806718773492,-5.5311989399592365e-05,-3.1554806183969886e-06,2
stage_a_uci_v2,sar_complete,optimizer_aux,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0009754315191336516,-0.0003131389553109598,5.054243677464487e-05,2
stage_a_uci_v2,sar_complete,parameters,0,ab,17,uci_internal_fixed,0.0,0.0,1.5573352250969341e-06,6.364904527999399e-07,-1.264645153550327e-06,2
stage_a_uci_v2,sar_complete,parameters,0,ab,29,uci_internal_fixed,0.0,0.0,-1.345546015475707e-07,-1.0464043415092661e-07,3.475499490025041e-08,2
stage_a_uci_v2,sar_complete,parameters,0,ab,43,uci_internal_fixed,0.0,0.0,1.7632712731516231e-06,1.963807105490739e-07,-1.6930902530503528e-06,2
stage_a_uci_v2,sar_complete,parameters,0,ba,17,uci_internal_fixed,0.0,0.0,1.3905174804998421e-06,6.262676029000075e-07,-1.0756578282993326e-06,2
stage_a_uci_v2,sar_complete,parameters,0,ba,29,uci_internal_fixed,0.0,0.0,-2.0767723599851573e-08,-1.9230653000579245e-08,4.962503085022274e-08,2
stage_a_uci_v2,sar_complete,parameters,0,ba,43,uci_internal_fixed,0.0,0.0,5.3594643299736955e-08,5.945360799161636e-09,-5.147484025049692e-08,2
stage_a_uci_v2,sar_complete,parameters,4,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters,4,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters,4,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters,4,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters,4,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters,4,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_aux,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0004910618400646646,-0.00014221518589924327,-0.000951688016791242,2
stage_a_uci_v2,sar_complete,parameters_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0008031839031440689,0.00011717133892355514,8.405521124839766e-05,2
stage_a_uci_v2,sar_complete,parameters_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0008946863650933293,-0.00029389464459026425,5.374059482114897e-05,2
stage_a_uci_v2,sar_complete,parameters_aux,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.000333078037400486,-0.00010162510887840037,-0.0009541798921191879,2
stage_a_uci_v2,sar_complete,parameters_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0007983540754143391,0.00011622123023259656,8.449937011745408e-05,2
stage_a_uci_v2,sar_complete,parameters_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0008963960417231812,-0.00029408507994001416,5.538221023394883e-05,2
stage_a_uci_v2,sar_complete,parameters_aux,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-6.414731357873293e-05,-3.2919133759939934e-05,-0.0009629625446251899,2
stage_a_uci_v2,sar_complete,parameters_aux,4,ab,29,uci_internal_fixed,0.0,0.0,-0.00020136806718773492,-5.5311989399592365e-05,-3.1554806183969886e-06,2
stage_a_uci_v2,sar_complete,parameters_aux,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0009754315191336516,-0.0003131389553109598,5.054243677464487e-05,2
stage_a_uci_v2,sar_complete,parameters_aux,4,ba,17,uci_internal_fixed,0.0,0.0,-0.00015176746690509502,-4.776230100023149e-05,7.5697536666557985e-06,2
stage_a_uci_v2,sar_complete,parameters_aux,4,ba,29,uci_internal_fixed,0.0,0.0,-0.00020136806718773492,-5.5311989399592365e-05,-3.1554806183969886e-06,2
stage_a_uci_v2,sar_complete,parameters_aux,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0009754315191336516,-0.0003131389553109598,5.054243677464487e-05,2
stage_a_uci_v2,sar_complete,parameters_optimizer,0,ab,17,uci_internal_fixed,0.0,0.0,1.5668385142490748e-06,6.365278521006101e-07,-1.2741296138004884e-06,2
stage_a_uci_v2,sar_complete,parameters_optimizer,0,ab,29,uci_internal_fixed,0.0,0.0,-1.345546015475707e-07,-1.0464043415092661e-07,3.475499490025041e-08,2
stage_a_uci_v2,sar_complete,parameters_optimizer,0,ab,43,uci_internal_fixed,0.0,0.0,1.7632712731516231e-06,1.963807105490739e-07,-1.6930902530503528e-06,2
stage_a_uci_v2,sar_complete,parameters_optimizer,0,ba,17,uci_internal_fixed,0.0,0.0,1.4593388845476896e-06,6.619467484998004e-07,-1.1141703231999645e-06,2
stage_a_uci_v2,sar_complete,parameters_optimizer,0,ba,29,uci_internal_fixed,0.0,0.0,-2.0767723599851573e-08,-1.9230653000579245e-08,4.962503085022274e-08,2
stage_a_uci_v2,sar_complete,parameters_optimizer,0,ba,43,uci_internal_fixed,0.0,0.0,5.3594643299736955e-08,5.945360799161636e-09,-5.147484025049692e-08,2
stage_a_uci_v2,sar_complete,parameters_optimizer,4,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_optimizer,4,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_optimizer,4,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_optimizer,4,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_optimizer,4,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_optimizer,4,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0004910618400646646,-0.00014221518589924327,-0.000951688016791242,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0008031839031440689,0.00011717133892355514,8.405521124839766e-05,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0008946863650933293,-0.00029389464459026425,5.374059482114897e-05,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.000333078037400486,-0.00010162510887840037,-0.0009541798921191879,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0007983540754143391,0.00011622123023259656,8.449937011745408e-05,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0008963960417231812,-0.00029408507994001416,5.538221023394883e-05,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-6.414731357873293e-05,-3.2919133759939934e-05,-0.0009629625446251899,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,4,ab,29,uci_internal_fixed,0.0,0.0,-0.00020136806718773492,-5.5311989399592365e-05,-3.1554806183969886e-06,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0009754315191336516,-0.0003131389553109598,5.054243677464487e-05,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,4,ba,17,uci_internal_fixed,0.0,0.0,-0.00015176746690509502,-4.776230100023149e-05,7.5697536666557985e-06,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,4,ba,29,uci_internal_fixed,0.0,0.0,-0.00020136806718773492,-5.5311989399592365e-05,-3.1554806183969886e-06,2
stage_a_uci_v2,sar_complete,parameters_optimizer_aux,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0009754315191336516,-0.0003131389553109598,5.054243677464487e-05,2
stage_a_uci_v2,source,all,0,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,0,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,0,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,0,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,0,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,0,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,4,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,4,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,4,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,4,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,4,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,source,all,4,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ab,17,uci_internal_fixed,-0.0009765625,0.0009765625,0.0004803878711087395,0.00016130286127549222,0.0004056905426994932,2
stage_a_uci_v2,tent,all,0,ab,29,uci_internal_fixed,0.0,0.0,0.0005393690232427563,0.00014085738202890448,-0.0006848410049721497,2
stage_a_uci_v2,tent,all,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0003747090081033626,-8.054157457087867e-05,-0.0007610449131794511,2
stage_a_uci_v2,tent,all,0,ba,17,uci_internal_fixed,0.0,0.0,0.00045743813114458923,0.00014736376997837378,-7.152325872555008e-05,2
stage_a_uci_v2,tent,all,0,ba,29,uci_internal_fixed,0.0,0.0,0.0005571687102238938,0.00013822415398705504,-0.0006800576900483505,2
stage_a_uci_v2,tent,all,0,ba,43,uci_internal_fixed,0.0,0.0,-0.00029107579289952557,-5.726300911589738e-05,-0.0007423876857100544,2
stage_a_uci_v2,tent,all,4,ab,17,uci_internal_fixed,-0.001953125,0.001953125,0.0006990553863384721,0.00024156248616243568,-0.0004494208898550064,2
stage_a_uci_v2,tent,all,4,ab,29,uci_internal_fixed,0.0,0.0,-0.002004581209372268,-0.00040034570933880284,0.0006669998860177025,2
stage_a_uci_v2,tent,all,4,ab,43,uci_internal_fixed,0.0,0.0,0.0004970652949574002,0.00021695895037365798,-0.0008080824090215041,2
stage_a_uci_v2,tent,all,4,ba,17,uci_internal_fixed,-0.001953125,0.001953125,0.0006820942010309049,0.00023200596676064417,-0.0004435981905471006,2
stage_a_uci_v2,tent,all,4,ba,29,uci_internal_fixed,0.0,0.0,-0.0019900558180786475,-0.0004010080841780079,0.0006741564848911936,2
stage_a_uci_v2,tent,all,4,ba,43,uci_internal_fixed,0.0,0.0,0.0005513589886607939,0.00023194178701880716,-0.0007958288144937044,2
stage_a_uci_v2,tent,aux,0,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ab,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ab,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ab,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ba,17,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ba,29,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ba,43,uci_internal_fixed,0.0,0.0,0.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ab,17,uci_internal_fixed,0.0,0.0,7.472183245543773e-05,2.0679777849794134e-05,-1.2748801060052418e-05,2
stage_a_uci_v2,tent,optimizer,0,ab,29,uci_internal_fixed,0.0,0.0,0.0002694547314257695,5.61460801517602e-05,-4.464585448544708e-06,2
stage_a_uci_v2,tent,optimizer,0,ab,43,uci_internal_fixed,0.0,0.0,-7.4033081515084e-05,-1.6628088405586106e-05,-0.0006711154427755002,2
stage_a_uci_v2,tent,optimizer,0,ba,17,uci_internal_fixed,0.0,0.0,9.134037742807022e-05,3.4483929417397294e-05,-2.607282730225039e-05,2
stage_a_uci_v2,tent,optimizer,0,ba,29,uci_internal_fixed,0.0,0.0,0.0002515012835883172,5.717390853355979e-05,-0.0006585043326456036,2
stage_a_uci_v2,tent,optimizer,0,ba,43,uci_internal_fixed,0.0,0.0,-0.00018277657498842748,-3.853021123971338e-05,-3.8260197217355324e-05,2
stage_a_uci_v2,tent,optimizer,4,ab,17,uci_internal_fixed,0.0,0.0,0.00014008927566192333,5.156752972979364e-05,-2.2739912805506447e-05,2
stage_a_uci_v2,tent,optimizer,4,ab,29,uci_internal_fixed,0.0,0.0,-0.00170512955310052,-0.0003640058514177997,8.090641269990761e-05,2
stage_a_uci_v2,tent,optimizer,4,ab,43,uci_internal_fixed,0.0,0.0,0.0004876872764561016,0.00017286333896339087,-0.0006897063049308046,2
stage_a_uci_v2,tent,optimizer,4,ba,17,uci_internal_fixed,0.0,0.0,0.00014891242810878558,6.0016817582260115e-05,-2.844681590155433e-05,2
stage_a_uci_v2,tent,optimizer,4,ba,29,uci_internal_fixed,0.0,0.0,-0.0017145810022715438,-0.00036266392776609924,8.363563519114652e-05,2
stage_a_uci_v2,tent,optimizer,4,ba,43,uci_internal_fixed,0.0,0.0,0.00041493267143225335,0.0001579336530001356,-5.010255232925417e-05,2
stage_a_uci_v2,tent,optimizer_aux,0,ab,17,uci_internal_fixed,0.0,0.0,7.472183245543773e-05,2.0679777849794134e-05,-1.2748801060052418e-05,2
stage_a_uci_v2,tent,optimizer_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0002694547314257695,5.61460801517602e-05,-4.464585448544708e-06,2
stage_a_uci_v2,tent,optimizer_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-7.4033081515084e-05,-1.6628088405586106e-05,-0.0006711154427755002,2
stage_a_uci_v2,tent,optimizer_aux,0,ba,17,uci_internal_fixed,0.0,0.0,9.134037742807022e-05,3.4483929417397294e-05,-2.607282730225039e-05,2
stage_a_uci_v2,tent,optimizer_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0002515012835883172,5.717390853355979e-05,-0.0006585043326456036,2
stage_a_uci_v2,tent,optimizer_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.00018277657498842748,-3.853021123971338e-05,-3.8260197217355324e-05,2
stage_a_uci_v2,tent,optimizer_aux,4,ab,17,uci_internal_fixed,0.0,0.0,0.00014008927566192333,5.156752972979364e-05,-2.2739912805506447e-05,2
stage_a_uci_v2,tent,optimizer_aux,4,ab,29,uci_internal_fixed,0.0,0.0,-0.00170512955310052,-0.0003640058514177997,8.090641269990761e-05,2
stage_a_uci_v2,tent,optimizer_aux,4,ab,43,uci_internal_fixed,0.0,0.0,0.0004876872764561016,0.00017286333896339087,-0.0006897063049308046,2
stage_a_uci_v2,tent,optimizer_aux,4,ba,17,uci_internal_fixed,0.0,0.0,0.00014891242810878558,6.0016817582260115e-05,-2.844681590155433e-05,2
stage_a_uci_v2,tent,optimizer_aux,4,ba,29,uci_internal_fixed,0.0,0.0,-0.0017145810022715438,-0.00036266392776609924,8.363563519114652e-05,2
stage_a_uci_v2,tent,optimizer_aux,4,ba,43,uci_internal_fixed,0.0,0.0,0.00041493267143225335,0.0001579336530001356,-5.010255232925417e-05,2
stage_a_uci_v2,tent,parameters,0,ab,17,uci_internal_fixed,-0.0009765625,0.0009765625,0.00040668705530130453,0.00014060357729064714,0.0004200502771927886,2
stage_a_uci_v2,tent,parameters,0,ab,29,uci_internal_fixed,0.0,0.0,0.0002676951737172889,8.377016488579463e-05,-0.0006802700306005926,2
stage_a_uci_v2,tent,parameters,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0003016608340392912,-6.43143282784836e-05,-0.0007416394754137532,2
stage_a_uci_v2,tent,parameters,0,ba,17,uci_internal_fixed,0.0,0.0,0.0003702523772472349,0.0001137222881899911,-4.503872738169899e-05,2
stage_a_uci_v2,tent,parameters,0,ba,29,uci_internal_fixed,0.0,0.0,0.0003014387323953885,7.97303540136119e-05,-0.0006724672155006967,2
stage_a_uci_v2,tent,parameters,0,ba,43,uci_internal_fixed,0.0,0.0,-0.00011064195208647376,-1.965023643170534e-05,-0.0007050251372641494,2
stage_a_uci_v2,tent,parameters,4,ab,17,uci_internal_fixed,-0.001953125,0.001953125,0.0005583785915703153,0.00018951731381095828,-0.0004144778299447101,2
stage_a_uci_v2,tent,parameters,4,ab,29,uci_internal_fixed,0.0,0.0,-0.0003037947705963745,-3.7784174846341306e-05,0.0007543751347996045,2
stage_a_uci_v2,tent,parameters,4,ab,43,uci_internal_fixed,0.0,0.0,5.851288878384181e-06,4.271850143664109e-05,-0.0007689766799090511,2
stage_a_uci_v2,tent,parameters,4,ba,17,uci_internal_fixed,-0.001953125,0.001953125,0.0005333672163383464,0.00017160862426917126,-0.00040065561500295544,2
stage_a_uci_v2,tent,parameters,4,ba,29,uci_internal_fixed,0.0,0.0,-0.00028183659337413167,-4.044462704134652e-05,0.00024262657380574003,2
stage_a_uci_v2,tent,parameters,4,ba,43,uci_internal_fixed,0.0,0.0,0.00013187607792859019,7.219242269254633e-05,-0.000744894143016055,2
stage_a_uci_v2,tent,parameters_aux,0,ab,17,uci_internal_fixed,-0.0009765625,0.0009765625,0.00040668705530130453,0.00014060357729064714,0.0004200502771927886,2
stage_a_uci_v2,tent,parameters_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0002676951737172889,8.377016488579463e-05,-0.0006802700306005926,2
stage_a_uci_v2,tent,parameters_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0003016608340392912,-6.43143282784836e-05,-0.0007416394754137532,2
stage_a_uci_v2,tent,parameters_aux,0,ba,17,uci_internal_fixed,0.0,0.0,0.0003702523772472349,0.0001137222881899911,-4.503872738169899e-05,2
