experiment_id,method,intervention,washout_batches,direction,panel_id,metric,n_seeds,mean,seed_sd_descriptive,individual_seeds,scope
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,seconds,3,0.059480566664812266,0.014539467583002421,"{""17"": 0.05302849999861785, ""29"": 0.07612949999747795, ""43"": 0.049283699998341}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ab,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,seconds,3,0.05860381666813428,0.014587369047733945,"{""17"": 0.0503061999988858, ""29"": 0.07544725000479949, ""43"": 0.05005800000071755}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,0,ba,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,seconds,3,0.06366720000126706,0.011918568830253239,"{""17"": 0.07110039999679425, ""29"": 0.0699812000020756, ""43"": 0.04992000000493135}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ab,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,seconds,3,0.06602003333440125,0.01934366498640007,"{""17"": 0.06515564999426715, ""29"": 0.0857814000046346, ""43"": 0.047123050004302}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,all,4,ba,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,seconds,3,0.06094839999665657,0.013272186316699052,"{""17"": 0.0553335999939008, ""29"": 0.07610514999396395, ""43"": 0.05140645000210495}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ab,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,seconds,3,0.06078448333573757,0.014376059189536803,"{""17"": 0.05510035000042985, ""29"": 0.0771335500030545, ""43"": 0.05011955000372835}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,0,ba,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,seconds,3,0.060616650000156314,0.00982480977519786,"{""17"": 0.05452570000488775, ""29"": 0.0719507999965571, ""43"": 0.0553734499990241}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ab,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,accuracy,3,0.861328125,0.01824369305885684,"{""17"": 0.8583984375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,nll,3,0.51379354555466,0.11256224553420208,"{""17"": 0.5040305544153383, ""29"": 0.6309192931941356, ""43"": 0.4064307890545059}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,brier,3,0.21413016188688805,0.03232748370196665,"{""17"": 0.2166566601112965, ""29"": 0.2451202662056445, ""43"": 0.18061355934372308}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,ece15,3,0.07924768291116553,0.015415265423870686,"{""17"": 0.08152206528958006, ""29"": 0.09339940262777335, ""43"": 0.0628215808161432}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,seconds,3,0.06098098332828761,0.012825709886194908,"{""17"": 0.0669201999917277, ""29"": 0.0697605499954079, ""43"": 0.04626219999772725}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,updates,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,norm,none,4,ba,uci_internal_fixed,recoveries,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,accuracy,3,0.8616536458333334,0.01817386048464565,"{""17"": 0.859375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,nll,3,0.5136921476014341,0.11348556001492818,"{""17"": 0.5037000013167998, ""29"": 0.6318433801107537, ""43"": 0.4055330613767488}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,brier,3,0.21403785842504322,0.03254013011244238,"{""17"": 0.21654437269545612, ""29"": 0.2452522483772659, ""43"": 0.18031695420240773}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,ece15,3,0.07898169428309054,0.015369733821777788,"{""17"": 0.08057571605142086, ""29"": 0.0934922971484249, ""43"": 0.06287706964942585}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,seconds,3,0.2218297833339117,0.012739011660340856,"{""17"": 0.21075705000112066, ""29"": 0.23575235000316752, ""43"": 0.21897994999744697}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,updates,3,16.0,0.0,"{""17"": 16.0, ""29"": 16.0, ""43"": 16.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ab,uci_internal_fixed,recoveries,3,8.5,0.5,"{""17"": 9.0, ""29"": 8.5, ""43"": 8.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,accuracy,3,0.8616536458333334,0.01817386048464565,"{""17"": 0.859375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,nll,3,0.5136921476014341,0.11348556001492818,"{""17"": 0.5037000013167998, ""29"": 0.6318433801107537, ""43"": 0.4055330613767488}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,brier,3,0.21403785842504322,0.03254013011244238,"{""17"": 0.21654437269545612, ""29"": 0.2452522483772659, ""43"": 0.18031695420240773}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,ece15,3,0.07898169428309054,0.015369733821777788,"{""17"": 0.08057571605142086, ""29"": 0.0934922971484249, ""43"": 0.06287706964942585}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,seconds,3,0.2198806333326501,0.01588289745873176,"{""17"": 0.2276359499956015, ""29"": 0.2016100000037113, ""43"": 0.2303959499986376}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,updates,3,16.0,0.0,"{""17"": 16.0, ""29"": 16.0, ""43"": 16.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,0,ba,uci_internal_fixed,recoveries,3,8.5,0.5,"{""17"": 9.0, ""29"": 8.5, ""43"": 8.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,accuracy,3,0.8616536458333334,0.01817386048464565,"{""17"": 0.859375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,nll,3,0.5136921476014341,0.11348556001492818,"{""17"": 0.5037000013167998, ""29"": 0.6318433801107537, ""43"": 0.4055330613767488}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,brier,3,0.21403785842504322,0.03254013011244238,"{""17"": 0.21654437269545612, ""29"": 0.2452522483772659, ""43"": 0.18031695420240773}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,ece15,3,0.07898169428309054,0.015369733821777788,"{""17"": 0.08057571605142086, ""29"": 0.0934922971484249, ""43"": 0.06287706964942585}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,seconds,3,0.207379633335222,0.020224160444240996,"{""17"": 0.223784900001192, ""29"": 0.1847837000022991, ""43"": 0.2135703000021749}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,updates,3,16.0,0.0,"{""17"": 16.0, ""29"": 16.0, ""43"": 16.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ab,uci_internal_fixed,recoveries,3,8.5,0.5,"{""17"": 9.0, ""29"": 8.5, ""43"": 8.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,accuracy,3,0.8616536458333334,0.01817386048464565,"{""17"": 0.859375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,nll,3,0.5136921476014341,0.11348556001492818,"{""17"": 0.5037000013167998, ""29"": 0.6318433801107537, ""43"": 0.4055330613767488}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,brier,3,0.21403785842504322,0.03254013011244238,"{""17"": 0.21654437269545612, ""29"": 0.2452522483772659, ""43"": 0.18031695420240773}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,ece15,3,0.07898169428309054,0.015369733821777788,"{""17"": 0.08057571605142086, ""29"": 0.0934922971484249, ""43"": 0.06287706964942585}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,seconds,3,0.1996967833353361,0.026344803775315125,"{""17"": 0.2173579500013147, ""29"": 0.21231640000041804, ""43"": 0.16941600000427565}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,updates,3,16.0,0.0,"{""17"": 16.0, ""29"": 16.0, ""43"": 16.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,skipped,3,0.0,0.0,"{""17"": 0.0, ""29"": 0.0, ""43"": 0.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,all,4,ba,uci_internal_fixed,recoveries,3,8.5,0.5,"{""17"": 9.0, ""29"": 8.5, ""43"": 8.0}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,ab,uci_internal_fixed,accuracy,3,0.8616536458333334,0.01817386048464565,"{""17"": 0.859375, ""29"": 0.8447265625, ""43"": 0.880859375}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,ab,uci_internal_fixed,nll,3,0.5136911208914686,0.11348653421121173,"{""17"": 0.503698549903575, ""29"": 0.6318435146653553, ""43"": 0.40553129810547567}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,ab,uci_internal_fixed,brier,3,0.21403761550077616,0.03254025752149415,"{""17"": 0.21654373566293117, ""29"": 0.24525235301770004, ""43"": 0.1803167578216972}",same-panel seed variability; no CI or independence claim
stage_a_uci_v2,sar_complete,aux,0,ab,uci_internal_fixed,ece15,3,0.07898263321143657,0.015368890468412048,"{""17"": 0.08057687450120081, ""29"": 0.09349226239343, ""43"": 0.06287876273967889}",same-panel seed variability; no CI or independence claim
