experiment_id,method,intervention,washout_batches,direction,seed,panel_id,accuracy,nll,brier,ece15,seconds,updates,skipped,recoveries,n_scenarios
stage_a_uci_v2,source,none,0,ab,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.0802940000066882,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,0,ab,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.0649944499964476,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,0,ba,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.049471350001112996,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,0,ba,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.053886899993813096,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,0,ba,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.0459399000028497,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,4,ab,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.05032984999706965,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,4,ab,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.06317239999771115,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,4,ab,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.07650105000357141,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,4,ba,17,uci_internal_fixed,0.8681640625,0.39369090117525873,0.19237211218524314,0.04125574814589005,0.04844634999608385,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,4,ba,29,uci_internal_fixed,0.84375,0.49965523580356414,0.2361934600178015,0.03959627423661675,0.07068535000144036,0.0,0.0,0.0,2
stage_a_uci_v2,source,none,4,ba,43,uci_internal_fixed,0.73046875,0.7622904980643,0.3899955651400401,0.1503717455661486,0.046265199998742845,0.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ab,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.11462760000722474,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ab,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.16194340000947705,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ab,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.1031151999995927,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ba,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.10802210000110785,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ba,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.1444962999958079,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,0,ba,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.0995915500025148,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,4,ab,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.10785905000375345,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,4,ab,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.1253233500028727,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,4,ab,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.09743159999925405,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,4,ba,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.10677725000277855,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,4,ba,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.1176062999948044,16.0,0.0,0.0,2
stage_a_uci_v2,tent,all,4,ba,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.09473145000083605,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ab,17,uci_internal_fixed,0.8603515625,0.5033290309695039,0.2164064086256196,0.08018694152575101,0.12681834999966665,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6324358882615164,0.24536689332633063,0.0942154772202387,0.17380579999735346,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ab,43,uci_internal_fixed,0.880859375,0.4060272281629106,0.18043041760661999,0.0636356856401231,0.09728230000473556,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ba,17,uci_internal_fixed,0.859375,0.5033519807094681,0.2164203477169167,0.08066415532717605,0.11892699998861644,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6324180885745352,0.2453695265543725,0.09421069390531489,0.17417534999549383,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,0,ba,43,uci_internal_fixed,0.880859375,0.4059435949477067,0.180407139041165,0.06361702841265371,0.08698130000266241,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ab,17,uci_internal_fixed,0.861328125,0.5031103634542742,0.21632614900073266,0.08104205295830551,0.12714155000139724,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6349798384941314,0.24590809641769834,0.09286363632924885,0.1194250499902409,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ab,43,uci_internal_fixed,0.880859375,0.4051554538598498,0.18013291708167545,0.06368272313596515,0.09800430000177585,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ba,17,uci_internal_fixed,0.861328125,0.5031273246395818,0.21633570552013445,0.0810362302589976,0.12067484999715809,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6349653131028378,0.24590875879253754,0.09285647973037535,0.11654570000246164,16.0,0.0,0.0,2
stage_a_uci_v2,tent,aux,4,ba,43,uci_internal_fixed,0.880859375,0.4051011601661464,0.1801179342450303,0.06367046954143735,0.09767995000584045,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,0,ab,17,uci_internal_fixed,0.8603515625,0.5033290309695039,0.2164064086256196,0.08018694152575101,0.17896225000004046,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,0,ab,29,uci_internal_fixed,0.8447265625,0.6324358882615164,0.24536689332633063,0.0942154772202387,0.1634796500002266,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,0,ab,43,uci_internal_fixed,0.880859375,0.4060272281629106,0.18043041760661999,0.0636356856401231,0.10007389999373115,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,0,ba,17,uci_internal_fixed,0.859375,0.5033519807094681,0.2164203477169167,0.08066415532717605,0.1248303000029409,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,0,ba,29,uci_internal_fixed,0.8447265625,0.6324180885745352,0.2453695265543725,0.09421069390531489,0.15868780000164404,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,0,ba,43,uci_internal_fixed,0.880859375,0.4059435949477067,0.180407139041165,0.06361702841265371,0.09250454999710195,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,4,ab,17,uci_internal_fixed,0.861328125,0.5031103634542742,0.21632614900073266,0.08104205295830551,0.11124435000238006,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,4,ab,29,uci_internal_fixed,0.8447265625,0.6349798384941314,0.24590809641769834,0.09286363632924885,0.14942444999905996,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,4,ab,43,uci_internal_fixed,0.880859375,0.4051554538598498,0.18013291708167545,0.06368272313596515,0.11371575000521256,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,4,ba,17,uci_internal_fixed,0.861328125,0.5031273246395818,0.21633570552013445,0.0810362302589976,0.1098671500003547,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,4,ba,29,uci_internal_fixed,0.8447265625,0.6349653131028378,0.24590875879253754,0.09285647973037535,0.14032600000064116,16.0,0.0,0.0,2
stage_a_uci_v2,tent,none,4,ba,43,uci_internal_fixed,0.880859375,0.4051011601661464,0.1801179342450303,0.06367046954143735,0.19232614999782519,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ab,17,uci_internal_fixed,0.8603515625,0.5034037528019594,0.2164270884034694,0.08017419272469095,0.10725935000664316,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ab,29,uci_internal_fixed,0.8447265625,0.6327053429929421,0.2454230394064824,0.09421101263479015,0.17623965000530006,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ab,43,uci_internal_fixed,0.880859375,0.4059531950813955,0.1804137895182144,0.0629645701973476,0.1001175999990664,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ba,17,uci_internal_fixed,0.859375,0.5034433210868962,0.2164548316463341,0.0806380824998738,0.1122306500037666,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ba,29,uci_internal_fixed,0.8447265625,0.6326695898581236,0.24542670046290604,0.0935521895726693,0.153420949995052,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,0,ba,43,uci_internal_fixed,0.880859375,0.4057608183727183,0.1803686088299253,0.06357876821543634,0.0964105499951983,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,4,ab,17,uci_internal_fixed,0.861328125,0.5032504527299361,0.21637771653046245,0.0810193130455,0.1645694999970146,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,4,ab,29,uci_internal_fixed,0.8447265625,0.6332747089410309,0.24554409056628054,0.09294454274194876,0.13567520000651712,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,4,ab,43,uci_internal_fixed,0.880859375,0.4056431411363059,0.18030578042063886,0.06299301683103435,0.10188835000008105,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,4,ba,17,uci_internal_fixed,0.861328125,0.5032762370676905,0.2163957223377167,0.08100778344309605,0.1432622499996796,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,4,ba,29,uci_internal_fixed,0.8447265625,0.6332507321005663,0.24554609486477147,0.0929401153655665,0.1308464999965508,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer,4,ba,43,uci_internal_fixed,0.880859375,0.40551609283757867,0.18027586789803043,0.0636203669891081,0.0954165999937686,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,0,ab,17,uci_internal_fixed,0.8603515625,0.5034037528019594,0.2164270884034694,0.08017419272469095,0.14443249999749241,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6327053429929421,0.2454230394064824,0.09421101263479015,0.1883865999989211,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,0,ab,43,uci_internal_fixed,0.880859375,0.4059531950813955,0.1804137895182144,0.0629645701973476,0.10890610000205919,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,0,ba,17,uci_internal_fixed,0.859375,0.5034433210868962,0.2164548316463341,0.0806380824998738,0.10916369999904416,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6326695898581236,0.24542670046290604,0.0935521895726693,0.1454422500028158,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,0,ba,43,uci_internal_fixed,0.880859375,0.4057608183727183,0.1803686088299253,0.06357876821543634,0.09568110000691374,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,4,ab,17,uci_internal_fixed,0.861328125,0.5032504527299361,0.21637771653046245,0.0810193130455,0.10730494999734215,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6332747089410309,0.24554409056628054,0.09294454274194876,0.11385785000311435,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,4,ab,43,uci_internal_fixed,0.880859375,0.4056431411363059,0.18030578042063886,0.06299301683103435,0.1074114500006544,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,4,ba,17,uci_internal_fixed,0.861328125,0.5032762370676905,0.2163957223377167,0.08100778344309605,0.1129652999952668,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6332507321005663,0.24554609486477147,0.0929401153655665,0.11214374999690335,16.0,0.0,0.0,2
stage_a_uci_v2,tent,optimizer_aux,4,ba,43,uci_internal_fixed,0.880859375,0.40551609283757867,0.18027586789803043,0.0636203669891081,0.0939862000086577,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,0,ab,17,uci_internal_fixed,0.859375,0.5037357180248052,0.21654701220291023,0.0806069918029438,0.1087472500003059,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,0,ab,29,uci_internal_fixed,0.8447265625,0.6327035834352337,0.24545066349121644,0.0935352071896381,0.16979335000360152,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,0,ab,43,uci_internal_fixed,0.880859375,0.4057255673288713,0.18036610327834152,0.06289404616470935,0.107097000000067,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,0,ba,17,uci_internal_fixed,0.859375,0.5037222330867153,0.21653407000510672,0.08061911659979434,0.11347540000133445,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,0,ba,29,uci_internal_fixed,0.8447265625,0.6327195273069306,0.2454492569083861,0.09353822668981421,0.2199920999992173,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,0,ba,43,uci_internal_fixed,0.880859375,0.4058329529956203,0.1803874888047333,0.06291200327538955,0.0988671500017517,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,4,ab,17,uci_internal_fixed,0.859375,0.5036687420458444,0.2165156663145436,0.0806275751283608,0.11570700000447684,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,4,ab,29,uci_internal_fixed,0.8447265625,0.634676043723535,0.245870312242852,0.09361801146404845,0.14203305000410177,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,4,ab,43,uci_internal_fixed,0.880859375,0.40516130514872817,0.1801756355831121,0.0629137464560561,0.1206382000018493,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,4,ba,17,uci_internal_fixed,0.859375,0.5036606918559201,0.2165073141444036,0.08063557464399465,0.11933699999644884,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,4,ba,29,uci_internal_fixed,0.8447265625,0.6346834765094637,0.2458683141654962,0.0930991063041811,0.15278219999891005,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters,4,ba,43,uci_internal_fixed,0.880859375,0.40523303624407503,0.18019012666772286,0.0629255753984213,0.10433424999791896,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,0,ab,17,uci_internal_fixed,0.859375,0.5037357180248052,0.21654701220291023,0.0806069918029438,0.10889734999364005,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6327035834352337,0.24545066349121644,0.0935352071896381,0.15567649999866262,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,0,ab,43,uci_internal_fixed,0.880859375,0.4057255673288713,0.18036610327834152,0.06289404616470935,0.0899655999965034,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,0,ba,17,uci_internal_fixed,0.859375,0.5037222330867153,0.21653407000510672,0.08061911659979434,0.11083554999640904,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6327195273069306,0.2454492569083861,0.09353822668981421,0.1340409500044188,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,0,ba,43,uci_internal_fixed,0.880859375,0.4058329529956203,0.1803874888047333,0.06291200327538955,0.0970619500003522,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,4,ab,17,uci_internal_fixed,0.859375,0.5036687420458444,0.2165156663145436,0.0806275751283608,0.11331169999903065,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,4,ab,29,uci_internal_fixed,0.8447265625,0.634676043723535,0.245870312242852,0.09361801146404845,0.121811400000297,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,4,ab,43,uci_internal_fixed,0.880859375,0.40516130514872817,0.1801756355831121,0.0629137464560561,0.09822755000641334,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,4,ba,17,uci_internal_fixed,0.859375,0.5036606918559201,0.2165073141444036,0.08063557464399465,0.11297070000728125,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6346834765094637,0.2458683141654962,0.0930991063041811,0.12057634999655414,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_aux,4,ba,43,uci_internal_fixed,0.880859375,0.40523303624407503,0.18019012666772286,0.0629255753984213,0.1019961500060162,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,0,ab,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.10981870000250635,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,0,ab,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.1566026500004227,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,0,ab,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.09957315000065135,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,0,ba,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.1228798500014818,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,0,ba,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.16335594999691236,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,0,ba,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.09399235000455515,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,4,ab,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.13200009999854956,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,4,ab,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.14427140000043434,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,4,ab,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.10648719999880996,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,4,ba,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.1261373999950592,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,4,ba,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.13511495000420837,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer,4,ba,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.1039517500030342,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,0,ab,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.1240865000072517,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.14298985000641545,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,0,ab,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.1034958999953232,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,0,ba,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.11135479999938974,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.19406195000192378,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,0,ba,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.1132453999962308,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,4,ab,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.11535884999466355,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.10788344999309624,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,4,ab,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.08802984999056204,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,4,ba,17,uci_internal_fixed,0.859375,0.5038094188406126,0.21656771148689508,0.08059263206845049,0.1514337999979034,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6329752572847591,0.24550775070835953,0.09353063621526654,0.12189550000039155,16.0,0.0,0.0,2
stage_a_uci_v2,tent,parameters_optimizer_aux,4,ba,43,uci_internal_fixed,0.880859375,0.4056525191548072,0.1803498760320491,0.06287464072694365,0.08990429999539626,16.0,0.0,0.0,2
