experiment_id,seed,panel_id,scenario,washout_batches,direction,method,intervention,accuracy_change,nll_change,brier_change,ece15_change,error_change
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,parameters_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,parameters_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,parameters_optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,parameters_optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ab,sar_complete,all,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,0,ba,sar_complete,all,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,none,0.0,-0.0005328115699195779,-0.00015873656416087734,3.322661293198026e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,none,0.001953125,-0.00035757126326685373,-0.00012905022968029423,-0.0019078379836517112,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters,0.0,-0.0005328115699195779,-0.00015873656416087734,3.322661293198026e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters,0.001953125,-0.00035757126326685373,-0.00012905022968029423,-0.0019078379836517112,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,optimizer,0.0,-0.0005328115699195779,-0.00015873656416087734,3.322661293198026e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,optimizer,0.001953125,-0.00035757126326685373,-0.00012905022968029423,-0.0019078379836517112,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters_optimizer,0.0,-0.0005328115699195779,-0.00015873656416087734,3.322661293198026e-05,-0.0
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters_optimizer,0.001953125,-0.00035757126326685373,-0.00012905022968029423,-0.0019078379836517112,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,parameters_optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,parameters_optimizer_aux,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ab,sar_complete,all,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,noise_brightness_to_blur,4,ba,sar_complete,all,0.001953125,-0.0006611061970770438,-0.0002245748316807572,-0.0018926984763183996,-0.001953125
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,source,none,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,source,none,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,source,all,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,source,all,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,source,none,0.0,0.0005490592257758053,0.00039650126957449863,0.0012347337954634,-0.0
