experiment_id,seed,panel_id,scenario,method,intervention,washout_batches,n,disagreement,accuracy_ab,accuracy_ba,signed_error_gap,absolute_error_gap,nll_gap,brier_gap,first_batch_max_logit_diff
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,none,0,512,0.0,0.98046875,0.98046875,0.0,0.0,-1.3996612463908209e-05,4.371563560392339e-06,0.015336036682128906
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters,0,512,0.0,0.98046875,0.98046875,0.0,0.0,4.928740680830435e-06,-1.1616506107887253e-05,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,optimizer,0,512,0.0,0.98046875,0.98046875,0.0,0.0,-1.8961856492590023e-05,1.5990559708637525e-05,0.015336036682128906
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,-1.3996612463908209e-05,4.371563560392339e-06,0.015336036682128906
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,4.928740680830435e-06,-1.1616506107887253e-05,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,-1.8961856492590023e-05,1.5990559708637525e-05,0.015336036682128906
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,all,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,none,4,512,0.0,0.98046875,0.98046875,0.0,0.0,-9.20827389783857e-06,3.020961042772552e-06,0.010136604309082031
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters,4,512,0.0,0.98046875,0.98046875,0.0,0.0,3.4204752082656054e-06,-7.535904591918219e-06,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,optimizer,4,512,0.0,0.98046875,0.98046875,0.0,0.0,-1.240014327061334e-05,1.0679766341031849e-05,0.010136604309082031
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,-9.20827389783857e-06,3.020961042772552e-06,0.010136604309082031
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,3.4204752082656054e-06,-7.535904591918219e-06,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,-1.240014327061334e-05,1.0679766341031849e-05,0.010136604309082031
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,tent,all,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,0,512,0.0,0.98046875,0.98046875,0.0,0.0,2.2757375583298822e-07,1.7081956235620588e-07,0.0287933349609375
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,0,512,0.0,0.98046875,0.98046875,0.0,0.0,2.2757375583298822e-07,1.7081956235620588e-07,0.0287933349609375
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,2.2757375583298822e-07,1.7081956235620588e-07,0.0287933349609375
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,2.2757375583298822e-07,1.7081956235620588e-07,0.0287933349609375
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,0,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,29,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,4,512,0.0,0.98046875,0.98046875,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,source,none,0,512,0.0,0.4765625,0.4765625,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,source,all,0,512,0.0,0.4765625,0.4765625,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,source,none,4,512,0.0,0.4765625,0.4765625,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,source,all,4,512,0.0,0.4765625,0.4765625,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,norm,none,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,norm,all,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,norm,none,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,norm,all,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,none,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00016840034111087476,4.676876683196163e-05,0.007129669189453125
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters,0,512,0.0,0.77734375,0.77734375,0.0,0.0,-0.00022845713065156037,-5.3652847182894536e-05,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00039958999647016213,0.0001013366747110167,0.007129669189453125
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00016840034111087476,4.676876683196163e-05,0.007129669189453125
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,-0.00022845713065156037,-5.3652847182894536e-05,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer_aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00039958999647016213,0.0001013366747110167,0.007129669189453125
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer_aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,all,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,none,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00010928392057119041,3.001117783885121e-05,0.00467681884765625
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters,4,512,0.0,0.77734375,0.77734375,0.0,0.0,-0.00015242754375022205,-3.609965030415552e-05,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00026381218395288286,6.695914656240642e-05,0.00467681884765625
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00010928392057119041,3.001117783885121e-05,0.00467681884765625
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,-0.00015242754375022205,-3.609965030415552e-05,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer_aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.00026381218395288286,6.695914656240642e-05,0.00467681884765625
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer_aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,tent,all,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,none,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,optimizer,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters_optimizer,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters_aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,optimizer_aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters_optimizer_aux,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,all,0,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,none,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,optimizer,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters_optimizer,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters_aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,optimizer_aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,parameters_optimizer_aux,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,noise_brightness_to_blur,sar_complete,all,4,512,0.0,0.77734375,0.77734375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,source,none,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,source,all,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,source,none,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,source,all,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,norm,none,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,norm,all,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,norm,none,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,norm,all,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,none,0,512,0.0,0.984375,0.984375,0.0,0.0,-1.1339107031313467e-06,-2.116359219886399e-07,0.009815692901611328
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters,0,512,0.0,0.984375,0.984375,0.0,0.0,1.368579715363416e-05,1.0881794399356104e-05,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,optimizer,0,512,0.0,0.984375,0.984375,0.0,0.0,-1.4836579115849735e-05,-1.0975298132799571e-05,0.009815692901611328
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,aux,0,512,0.0,0.984375,0.984375,0.0,0.0,-1.1339107031313467e-06,-2.116359219886399e-07,0.009815692901611328
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,0,512,0.0,0.984375,0.984375,0.0,0.0,1.368579715363416e-05,1.0881794399356104e-05,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,0,512,0.0,0.984375,0.984375,0.0,0.0,-1.4836579115849735e-05,-1.0975298132799571e-05,0.009815692901611328
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,all,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,none,4,512,0.0,0.984375,0.984375,0.0,0.0,-6.965331643404848e-07,-4.5504548493863206e-08,0.006415128707885742
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters,4,512,0.0,0.984375,0.984375,0.0,0.0,8.965353056632208e-06,7.117481082730137e-06,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,optimizer,4,512,0.0,0.984375,0.984375,0.0,0.0,-9.71558649837806e-06,-7.134101345580152e-06,0.006415128707885742
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,aux,4,512,0.0,0.984375,0.984375,0.0,0.0,-6.965331643404848e-07,-4.5504548493863206e-08,0.006415128707885742
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,4,512,0.0,0.984375,0.984375,0.0,0.0,8.965353056632208e-06,7.117481082730137e-06,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,4,512,0.0,0.984375,0.984375,0.0,0.0,-9.71558649837806e-06,-7.134101345580152e-06,0.006415128707885742
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,tent,all,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,0,512,0.0,0.984375,0.984375,0.0,0.0,-3.4193532597454057e-06,-3.8087069944778285e-07,0.0223844051361084
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,0,512,0.0,0.984375,0.984375,0.0,0.0,-3.4193532597454057e-06,-3.8087069944778285e-07,0.0223844051361084
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,0,512,0.0,0.984375,0.984375,0.0,0.0,-3.4193532597454057e-06,-3.8087069944778285e-07,0.0223844051361084
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,0,512,0.0,0.984375,0.984375,0.0,0.0,-3.4193532597454057e-06,-3.8087069944778285e-07,0.0223844051361084
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,0,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
stage_a_uci_v1,43,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,4,512,0.0,0.984375,0.984375,0.0,0.0,0.0,0.0,0.0
