experiment_id,seed,panel_id,scenario,method,intervention,washout_batches,direction,n,accuracy,nll,brier,ece15,seconds,updates,skipped,recoveries,prediction_file
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,aux,0,ba,512,0.982421875,0.04719376567663619,0.026493965486702263,0.010466304122255691,0.07891910000762437,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,0,ab,512,0.982421875,0.0470872400479072,0.026442266867630147,0.010445898404837586,0.07629739999538288,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_parameters_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,0,ba,512,0.982421875,0.047099708730176645,0.026446054074458387,0.010445952142805482,0.07638569999835454,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_parameters_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,0,ab,512,0.982421875,0.047165607925104124,0.02647902882926049,0.010460971830532899,0.06771450000815094,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,0,ba,512,0.982421875,0.0471491026997956,0.026472497784846505,0.010461461235910583,0.1138931000023149,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,0,ab,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.07017069999710657,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_parameters_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,0,ba,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.0748574000026565,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_parameters_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,all,0,ab,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.08011580001038965,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_all_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,all,0,ba,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.06822109999484383,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w0_all_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,none,4,ab,512,0.982421875,0.047210902658496826,0.026502015847540458,0.010473303482428023,0.08648669999092817,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_none_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,none,4,ba,512,0.982421875,0.04720864107759114,0.026500354831148383,0.010473748561039874,0.09592520000296645,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_none_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters,4,ab,512,0.982421875,0.04707520854105769,0.026434888876882015,0.010445705661909171,0.09958470000128727,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters,4,ba,512,0.982421875,0.04708335064908669,0.026437354495529676,0.010445759998045335,0.09947250000550412,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,optimizer,4,ab,512,0.982421875,0.04719110379934268,0.02649190283054539,0.010468633652365328,0.17108590000134427,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_optimizer_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,optimizer,4,ba,512,0.982421875,0.0471806091459863,0.026487704987969644,0.01046901586131616,0.09564059998956509,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_optimizer_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer,4,ab,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.10275419999379665,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_optimizer_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer,4,ba,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.09968329999537673,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_optimizer_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,aux,4,ab,512,0.982421875,0.047210902658496826,0.026502015847540458,0.010473303482428023,0.08074299999861978,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,aux,4,ba,512,0.982421875,0.04720864107759114,0.026500354831148383,0.010473748561039874,0.07714679998753127,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,4,ab,512,0.982421875,0.04707520854105769,0.026434888876882015,0.010445705661909171,0.07351550000021234,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_aux,4,ba,512,0.982421875,0.04708335064908669,0.026437354495529676,0.010445759998045335,0.07158179998805281,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,4,ab,512,0.982421875,0.04719110379934268,0.02649190283054539,0.010468633652365328,0.07503490000090096,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,optimizer_aux,4,ba,512,0.982421875,0.0471806091459863,0.026487704987969644,0.01046901586131616,0.07590769999660552,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,4,ab,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.07005989999743178,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,parameters_optimizer_aux,4,ba,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.07306660000176635,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_parameters_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,all,4,ab,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.07766930000798311,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_all_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,tent,all,4,ba,512,0.982421875,0.047055488386600966,0.026424613874614505,0.01044073158824804,0.08364409999921918,16,0,0,predictions/17_uci_internal_fixed_blur_noise_to_clean_tent_w4_all_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,0,ab,512,0.982421875,0.04704612325819917,0.026421075002759926,0.010445086300104465,0.13525289999961387,16,0,15,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_none_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,0,ba,512,0.982421875,0.04704638163946355,0.026421043545384843,0.010444731048253029,0.1639967999944929,16,0,14,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_none_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,0,ab,512,0.982421875,0.04704923792864931,0.026422347983665526,0.01044255700979737,0.14087540000036824,16,0,15,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,0,ba,512,0.982421875,0.04704916267442457,0.026422296080590692,0.010442579732596421,0.13718860001245048,16,0,14,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,0,ab,512,0.982421875,0.04704614078051926,0.026421075038124187,0.010445068802823542,0.13714240000990685,16,0,15,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_optimizer_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,0,ba,512,0.982421875,0.04704650924050691,0.02642110978805784,0.010444661679271553,0.13493870000820607,16,0,14,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_optimizer_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,0,ab,512,0.982421875,0.047049256935227685,0.026422348058464107,0.010442538040876892,0.21590909999213181,16,0,15,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_optimizer_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,0,ba,512,0.982421875,0.04704930031723268,0.026422367438881808,0.010442502707606684,0.14107569999760017,16,0,14,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_optimizer_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,0,ab,512,0.982421875,0.04704635779826678,0.02642107411822498,0.010444851285414397,0.1322364999941783,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,0,ba,512,0.982421875,0.04704783561174473,0.026421687600213246,0.010443646574317735,0.13208769999619108,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,0,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.13507669999671634,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,0,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.14503509999485686,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,0,ab,512,0.982421875,0.04704635779826678,0.02642107411822498,0.010444851285414397,0.13122340000700206,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,0,ba,512,0.982421875,0.04704783561174473,0.026421687600213246,0.010443646574317735,0.1887544000055641,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,0,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.18988079999689944,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,0,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.9259357000119053,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_parameters_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,0,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.2464172000036342,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_all_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,0,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.21401919999334496,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w0_all_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.16633140000340063,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_none_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,none,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.18387789999542292,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_none_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.15585389999614563,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.15640730000450276,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.14918069999839645,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_optimizer_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.15606670000124723,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_optimizer_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.1465786000044318,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_optimizer_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.13868260000890587,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_optimizer_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.16701970000576694,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,aux,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.1591708999912953,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.19774670001061168,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_aux,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.16893880000861827,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.1614996999996947,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,optimizer_aux,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.15447340000537224,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.1641925000003539,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_optimizer_aux_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,parameters_optimizer_aux,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.183162799992715,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_parameters_optimizer_aux_ba.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,4,ab,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.1603843000048073,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_all_ab.npz
stage_a_uci_v1,17,uci_internal_fixed,blur_noise_to_clean,sar_complete,all,4,ba,512,0.982421875,0.04704926062471622,0.026422348183274824,0.010442534385854442,0.1518316000001505,16,0,16,predictions/17_uci_internal_fixed_blur_noise_to_clean_sar_complete_w4_all_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,none,0,ab,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.04593760000716429,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w0_none_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,none,0,ba,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.035876900001312606,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w0_none_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,all,0,ab,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.03251309999905061,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w0_all_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,all,0,ba,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.028820299994549714,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w0_all_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,none,4,ab,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.03560089999518823,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w4_none_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,none,4,ba,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.0352744999981951,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w4_none_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,all,4,ab,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.036484700001892634,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w4_all_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,source,all,4,ba,512,0.70703125,0.9370656536284072,0.44204351041497936,0.067832174193007,0.0340857999981381,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_source_w4_all_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,none,0,ab,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.0854401999968104,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w0_none_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,none,0,ba,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.03662110000732355,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w0_none_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,all,0,ab,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.035506500003975816,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w0_all_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,all,0,ba,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.03324839999550022,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w0_all_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,none,4,ab,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.11360620000050403,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w4_none_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,none,4,ba,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.08123920000798535,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w4_none_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,all,4,ab,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.0352905999898212,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w4_all_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,norm,all,4,ba,512,0.708984375,1.1999969637818402,0.4606116633406198,0.17334951078674077,0.03540070001326967,0,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_norm_w4_all_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,none,0,ab,512,0.708984375,1.202930896663499,0.4609834815635432,0.17500395746670072,0.08832399999664631,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_none_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,none,0,ba,512,0.708984375,1.2028813006770727,0.46099311958318734,0.17498753987958615,0.0754847000062,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_none_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters,0,ab,512,0.708984375,1.2035175940658482,0.46123174421505453,0.17362469553244764,0.06779010000173002,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters,0,ba,512,0.708984375,1.203554410549923,0.4612173145432859,0.17363729461919153,0.07192699999723118,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer,0,ab,512,0.708984375,1.2035049471433652,0.4611294485208236,0.17499109298308063,0.09623199999623466,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_optimizer_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer,0,ba,512,0.708984375,1.2034144790172354,0.4611527611933795,0.1736600698135642,0.09293219998653512,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_optimizer_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer,0,ab,512,0.708984375,1.2040946946338045,0.4613787224605811,0.17361187584852472,0.09072360000573099,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_optimizer_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer,0,ba,512,0.708984375,1.2040946946338045,0.4613787224605811,0.17361187584852472,0.06865349999861792,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_optimizer_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,aux,0,ab,512,0.708984375,1.202930896663499,0.4609834815635432,0.17500395746670072,0.07427740001003258,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_aux_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,aux,0,ba,512,0.708984375,1.2028813006770727,0.46099311958318734,0.17498753987958615,0.07678740000119433,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_aux_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_aux,0,ab,512,0.708984375,1.2035175940658482,0.46123174421505453,0.17362469553244764,0.07411010000214446,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_aux_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_aux,0,ba,512,0.708984375,1.203554410549923,0.4612173145432859,0.17363729461919153,0.07399809999333229,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_aux_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer_aux,0,ab,512,0.708984375,1.2035049471433652,0.4611294485208236,0.17499109298308063,0.06999079999513924,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_optimizer_aux_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,optimizer_aux,0,ba,512,0.708984375,1.2034144790172354,0.4611527611933795,0.1736600698135642,0.07642070000292733,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_optimizer_aux_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer_aux,0,ab,512,0.708984375,1.2040946946338045,0.4613787224605811,0.17361187584852472,0.08336489999783225,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_optimizer_aux_ab.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,parameters_optimizer_aux,0,ba,512,0.708984375,1.2040946946338045,0.4613787224605811,0.17361187584852472,0.08247990001109429,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_parameters_optimizer_aux_ba.npz
stage_a_uci_v1,29,uci_internal_fixed,noise_brightness_to_blur,tent,all,0,ab,512,0.708984375,1.2040946946338045,0.4613787224605811,0.17361187584852472,0.07997809999505989,16,0,0,predictions/29_uci_internal_fixed_noise_brightness_to_blur_tent_w0_all_ab.npz
