experiment_id,method,intervention,washout_batches,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,sar_complete,all,0,signed_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,0,absolute_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,0,nll_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,0,brier_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,0,first_batch_max_logit_diff,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,disagreement,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,accuracy_ab,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,accuracy_ba,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,signed_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,absolute_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,nll_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,brier_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,all,4,first_batch_max_logit_diff,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,disagreement,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,accuracy_ab,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,accuracy_ba,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,signed_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,absolute_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,nll_gap,1,-7.782654969761457e-07,,,,3,3,"{""uci_internal_fixed"": -7.782654969761457e-07}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,brier_gap,1,-1.3725552089280854e-07,,,,3,3,"{""uci_internal_fixed"": -1.3725552089280854e-07}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,0,first_batch_max_logit_diff,1,0.0120467742284139,,,,3,3,"{""uci_internal_fixed"": 0.0120467742284139}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,disagreement,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,accuracy_ab,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,accuracy_ba,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,signed_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,absolute_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,nll_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,brier_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,aux,4,first_batch_max_logit_diff,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,disagreement,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,accuracy_ab,1,0.861328125,,,,3,3,"{""uci_internal_fixed"": 0.861328125}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,accuracy_ba,1,0.861328125,,,,3,3,"{""uci_internal_fixed"": 0.861328125}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,signed_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,absolute_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,nll_gap,1,5.0481432768175876e-05,,,,3,3,"{""uci_internal_fixed"": 5.0481432768175876e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,brier_gap,1,1.3149844326745588e-05,,,,3,3,"{""uci_internal_fixed"": 1.3149844326745588e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,first_batch_max_logit_diff,1,0.0120467742284139,,,,3,3,"{""uci_internal_fixed"": 0.0120467742284139}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,disagreement,1,0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": 0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,accuracy_ab,1,0.861328125,,,,3,3,"{""uci_internal_fixed"": 0.861328125}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,accuracy_ba,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,signed_error_gap,1,0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": 0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,absolute_error_gap,1,0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": 0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,nll_gap,1,-2.920671777545e-05,,,,3,3,"{""uci_internal_fixed"": -2.920671777545e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,brier_gap,1,-4.947722413421267e-06,,,,3,3,"{""uci_internal_fixed"": -4.947722413421267e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,first_batch_max_logit_diff,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,disagreement,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,accuracy_ab,1,0.861328125,,,,3,3,"{""uci_internal_fixed"": 0.861328125}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,accuracy_ba,1,0.861328125,,,,3,3,"{""uci_internal_fixed"": 0.861328125}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,signed_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,absolute_error_gap,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,nll_gap,1,5.0463086314296627e-05,,,,3,3,"{""uci_internal_fixed"": 5.0463086314296627e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,brier_gap,1,1.313880977528957e-05,,,,3,3,"{""uci_internal_fixed"": 1.313880977528957e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,first_batch_max_logit_diff,1,0.0120467742284139,,,,3,3,"{""uci_internal_fixed"": 0.0120467742284139}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,disagreement,1,0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": 0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,accuracy_ab,1,0.861328125,,,,3,3,"{""uci_internal_fixed"": 0.861328125}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,accuracy_ba,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,signed_error_gap,1,0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": 0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,absolute_error_gap,1,0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": 0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,nll_gap,1,-2.920671777545e-05,,,,3,3,"{""uci_internal_fixed"": -2.920671777545e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,brier_gap,1,-4.947722413421267e-06,,,,3,3,"{""uci_internal_fixed"": -4.947722413421267e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,4,first_batch_max_logit_diff,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,disagreement,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,accuracy_ab,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,accuracy_ba,1,0.8616536458333334,,,,3,3,"{""uci_internal_fixed"": 0.8616536458333334}",descriptive panel t interval; design-conditional
