experiment_id,method,intervention,washout_batches,direction,seed,panel_id,accuracy,nll,brier,ece15,seconds,updates,skipped,recoveries,n_scenarios
stage_a_uci_v1,norm,all,0,ab,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.02630614999361565,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,0,ab,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.0296466500003589,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,0,ab,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.039519649995781905,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,0,ba,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.0253072499981499,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,0,ba,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.0289503499952843,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,0,ba,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.03429899999900945,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,4,ab,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.0294045499977073,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,4,ab,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.03331839999736985,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,4,ab,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.03669459999946405,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,4,ba,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.025876950006932,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,4,ba,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.0346623500081477,0.0,0.0,0.0,2
stage_a_uci_v1,norm,all,4,ba,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.037646550001227255,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,0,ab,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.0272722000008798,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,0,ab,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.055255949999263955,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,0,ab,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.0382285500018042,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,0,ba,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.028021150006679797,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,0,ba,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.0320812500067404,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,0,ba,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.036430599997402155,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,4,ab,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.0269033999938983,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,4,ab,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.07079680000606456,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,4,ab,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.033936050000193,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,4,ba,17,uci_internal_fixed,0.8583984375,0.5040305544153383,0.2166566601112965,0.08152206528958006,0.0317006000041146,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,4,ba,29,uci_internal_fixed,0.8447265625,0.6309192931941356,0.2451202662056445,0.09339940262777335,0.0521564000009675,0.0,0.0,0.0,2
stage_a_uci_v1,norm,none,4,ba,43,uci_internal_fixed,0.880859375,0.4064307890545059,0.18061355934372308,0.0628215808161432,0.036478950001765,0.0,0.0,0.0,2
stage_a_uci_v1,sar_complete,all,0,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.19648515000153566,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,all,0,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.3388159999958589,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,all,0,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.16460290000395617,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,all,0,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.1798564999917289,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,all,0,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.20552690000477014,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,all,0,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.21842839999590064,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,all,4,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.1530577000012272,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,all,4,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.17200264999701176,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,all,4,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.2394255500039435,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,all,4,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.14067590000195196,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,all,4,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.14965389999997564,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,all,4,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.1644969000044511,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,aux,0,ab,17,uci_internal_fixed,0.859375,0.503698549903575,0.21654373566293117,0.08057687450120081,0.15608459999930346,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,aux,0,ab,29,uci_internal_fixed,0.8447265625,0.6318435146653553,0.24525235301770004,0.09349226239343,0.17901980000897305,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,aux,0,ab,43,uci_internal_fixed,0.880859375,0.40553129810547567,0.1803167578216972,0.06287876273967889,0.20538555000530317,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,aux,0,ba,17,uci_internal_fixed,0.859375,0.503699288810314,0.2165440424039253,0.08057627214565251,0.1391859999930602,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,aux,0,ba,29,uci_internal_fixed,0.8447265625,0.6318434008784773,0.2452522676079189,0.09349224752339405,0.41914810000162106,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,aux,0,ba,43,uci_internal_fixed,0.880859375,0.40553300778210555,0.18031694825704694,0.06287712112426609,0.177402549998078,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,aux,4,ab,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.18893160000152415,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,aux,4,ab,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.13097664999804692,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,aux,4,ab,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.2035541500008548,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,aux,4,ba,17,uci_internal_fixed,0.859375,0.5037000013167998,0.21654437269545612,0.08057571605142086,0.1742127499965136,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,aux,4,ba,29,uci_internal_fixed,0.8447265625,0.6318433801107537,0.2452522483772659,0.0934922971484249,0.14700825000181794,16.0,0.0,8.5,2
stage_a_uci_v1,sar_complete,aux,4,ba,43,uci_internal_fixed,0.880859375,0.4055330613767488,0.18031695420240773,0.06287706964942585,0.1878342999989399,16.0,0.0,8.0,2
stage_a_uci_v1,sar_complete,none,0,ab,17,uci_internal_fixed,0.8583984375,0.5041910631568645,0.21668658788135536,0.0815274040682121,0.1380510000017238,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,none,0,ab,29,uci_internal_fixed,0.8447265625,0.6310401962076096,0.24513507703834234,0.0934082419371765,0.15623205000156298,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,none,0,ab,43,uci_internal_fixed,0.880859375,0.40642774774184215,0.18061084884699802,0.06282332905460469,0.2144566499991924,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,none,0,ba,17,uci_internal_fixed,0.8583984375,0.5040330793542003,0.21664599780433452,0.08152989594354004,0.15609609999955865,16.0,0.0,10.5,2
stage_a_uci_v1,sar_complete,none,0,ba,29,uci_internal_fixed,0.8447265625,0.6310450260353394,0.2451360271470333,0.09340779777830745,0.1405368499981705,16.0,0.0,13.0,2
stage_a_uci_v1,sar_complete,none,0,ba,43,uci_internal_fixed,0.880859375,0.40642945741847203,0.18061103928234776,0.06282168743919189,0.1863463000045158,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,none,4,ab,17,uci_internal_fixed,0.8583984375,0.5037641486303785,0.21657729182921606,0.08153867859604605,0.16195375000825152,16.0,0.0,10.0,2
stage_a_uci_v1,sar_complete,none,4,ab,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.21280690000276076,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,none,4,ab,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.19509475000086235,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,none,4,ba,17,uci_internal_fixed,0.859375,0.5038517687837049,0.21659213499645635,0.0805681462977542,0.19621370000095334,16.0,0.0,9.5,2
stage_a_uci_v1,sar_complete,none,4,ba,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.19074030000047054,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,none,4,ba,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.19297645000187907,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,optimizer,0,ab,17,uci_internal_fixed,0.8583984375,0.5041910719180245,0.21668658789903744,0.08152739531957165,0.1350790500073344,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,optimizer,0,ab,29,uci_internal_fixed,0.8447265625,0.6310401962076096,0.24513507703834234,0.0934082419371765,0.1347243499985779,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,optimizer,0,ab,43,uci_internal_fixed,0.880859375,0.40642774774184215,0.18061084884699802,0.06282332905460469,0.2143754999997327,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,optimizer,0,ba,17,uci_internal_fixed,0.8583984375,0.5040331431547219,0.216646030925671,0.08152986125904929,0.1754859500069869,16.0,0.0,10.5,2
stage_a_uci_v1,sar_complete,optimizer,0,ba,29,uci_internal_fixed,0.8447265625,0.6310450260353394,0.2451360271470333,0.09340779777830745,0.21415135000279406,16.0,0.0,13.0,2
stage_a_uci_v1,sar_complete,optimizer,0,ba,43,uci_internal_fixed,0.880859375,0.40642945741847203,0.18061103928234776,0.06282168743919189,0.18697039999096882,16.0,0.0,13.5,2
stage_a_uci_v1,sar_complete,optimizer,4,ab,17,uci_internal_fixed,0.8583984375,0.5037641486303785,0.21657729182921606,0.08153867859604605,0.1572247000003699,16.0,0.0,10.0,2
stage_a_uci_v1,sar_complete,optimizer,4,ab,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.1355715499958023,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,optimizer,4,ab,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.1888427500016405,16.0,0.0,11.5,2
stage_a_uci_v1,sar_complete,optimizer,4,ba,17,uci_internal_fixed,0.859375,0.5038517687837049,0.21659213499645635,0.0805681462977542,0.14935140000307,16.0,0.0,9.5,2
stage_a_uci_v1,sar_complete,optimizer,4,ba,29,uci_internal_fixed,0.8447265625,0.6320447481779414,0.24530756036666548,0.0934954526290433,0.13349629999720486,16.0,0.0,9.0,2
stage_a_uci_v1,sar_complete,optimizer,4,ba,43,uci_internal_fixed,0.880859375,0.4065084928958825,0.1806300931577187,0.0628265272126512,0.2283247500017751,16.0,0.0,11.5,2
