experiment_id,method,intervention,washout_batches,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,sar_complete,factorial:P,4,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:P,4,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,0,nll_gap_factorial,1,1.914094570094662e-07,,,,3,3,"{""uci_internal_fixed"": 1.914094570094662e-07}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,0,brier_gap_factorial,1,9.926239673563782e-08,,,,3,3,"{""uci_internal_fixed"": 9.926239673563782e-08}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,4,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,4,nll_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PE,4,brier_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,0,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,0,absolute_error_gap_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,0,nll_gap_factorial,1,-7.131255383661476e-10,,,,3,3,"{""uci_internal_fixed"": -7.131255383661476e-10}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,0,brier_gap_factorial,1,-4.230153166408697e-10,,,,3,3,"{""uci_internal_fixed"": -4.230153166408697e-10}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,factorial:PO,4,disagreement_factorial,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
