experiment_id,method,intervention,washout_batches,direction,seed,panel_id,accuracy_change,error_change,nll_change,brier_change,ece15_change,n_scenarios
stage_a_uci_v1,tent,none,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0013296288883595103,-0.0004956250986927896,0.0008488887252941562,2
stage_a_uci_v1,tent,optimizer,0,ab,17,uci_internal_fixed,0.001953125,-0.001953125,-0.0006268016133789654,-0.00022957170782710035,-0.0013478725648891016,2
stage_a_uci_v1,tent,optimizer,0,ab,29,uci_internal_fixed,0.0,0.0,0.0017860497988065605,0.0003027732008378959,0.0008116100070167959,2
stage_a_uci_v1,tent,optimizer,0,ab,43,uci_internal_fixed,0.0,0.0,-0.00047759397311043783,-0.00019976982550868987,0.00014298938120440273,2
stage_a_uci_v1,tent,optimizer,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0005872333284421827,-0.00020182846496237875,-0.0008839827897062563,2
stage_a_uci_v1,tent,optimizer,0,ba,29,uci_internal_fixed,0.0,0.0,0.0017502966639879707,0.0003064342572615449,0.00015278694489593778,2
stage_a_uci_v1,tent,optimizer,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0006699706817876183,-0.00024495051379779843,0.0007571873992931509,2
stage_a_uci_v1,tent,optimizer,4,ab,17,uci_internal_fixed,0.0029296875,-0.0029296875,-0.0007801016854022125,-0.0002789435808340443,-0.000502752244080056,2
stage_a_uci_v1,tent,optimizer,4,ab,29,uci_internal_fixed,0.0,0.0,0.002355415746895295,0.0004238243606360433,-0.00045485988582460394,2
stage_a_uci_v1,tent,optimizer,4,ab,43,uci_internal_fixed,0.0,0.0,-0.000787647918200015,-0.00030777892308424953,0.00017143601489115132,2
stage_a_uci_v1,tent,optimizer,4,ba,17,uci_internal_fixed,0.0029296875,-0.0029296875,-0.000754317347647783,-0.0002609377735797863,-0.0005142818464840097,2
stage_a_uci_v1,tent,optimizer,4,ba,29,uci_internal_fixed,0.0,0.0,0.002331438906430651,0.0004258286591269488,-0.0004592872622068561,2
stage_a_uci_v1,tent,optimizer,4,ba,43,uci_internal_fixed,0.0,0.0,-0.000914696216927257,-0.000337691445692654,0.0007987861729649021,2
stage_a_uci_v1,tent,optimizer_aux,0,ab,17,uci_internal_fixed,0.001953125,-0.001953125,-0.0006268016133789654,-0.00022957170782710035,-0.0013478725648891016,2
stage_a_uci_v1,tent,optimizer_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0017860497988065605,0.0003027732008378959,0.0008116100070167959,2
stage_a_uci_v1,tent,optimizer_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.00047759397311043783,-0.00019976982550868987,0.00014298938120440273,2
stage_a_uci_v1,tent,optimizer_aux,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0005872333284421827,-0.00020182846496237875,-0.0008839827897062563,2
stage_a_uci_v1,tent,optimizer_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0017502966639879707,0.0003064342572615449,0.00015278694489593778,2
stage_a_uci_v1,tent,optimizer_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0006699706817876183,-0.00024495051379779843,0.0007571873992931509,2
stage_a_uci_v1,tent,optimizer_aux,4,ab,17,uci_internal_fixed,0.0029296875,-0.0029296875,-0.0007801016854022125,-0.0002789435808340443,-0.000502752244080056,2
stage_a_uci_v1,tent,optimizer_aux,4,ab,29,uci_internal_fixed,0.0,0.0,0.002355415746895295,0.0004238243606360433,-0.00045485988582460394,2
stage_a_uci_v1,tent,optimizer_aux,4,ab,43,uci_internal_fixed,0.0,0.0,-0.000787647918200015,-0.00030777892308424953,0.00017143601489115132,2
stage_a_uci_v1,tent,optimizer_aux,4,ba,17,uci_internal_fixed,0.0029296875,-0.0029296875,-0.000754317347647783,-0.0002609377735797863,-0.0005142818464840097,2
stage_a_uci_v1,tent,optimizer_aux,4,ba,29,uci_internal_fixed,0.0,0.0,0.002331438906430651,0.0004258286591269488,-0.0004592872622068561,2
stage_a_uci_v1,tent,optimizer_aux,4,ba,43,uci_internal_fixed,0.0,0.0,-0.000914696216927257,-0.000337691445692654,0.0007987861729649021,2
stage_a_uci_v1,tent,parameters,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0002948363905330986,-0.00010964790838624734,-0.0009150734866362606,2
stage_a_uci_v1,tent,parameters,0,ab,29,uci_internal_fixed,0.0,0.0,0.0017842902410980799,0.0003303972855719303,0.0001358045618647481,2
stage_a_uci_v1,tent,parameters,0,ab,43,uci_internal_fixed,0.0,0.0,-0.000705221725634645,-0.00024745606538158736,7.246534856614976e-05,2
stage_a_uci_v1,tent,parameters,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.000308321328623018,-0.00012259010618978494,-0.0009029486897857049,2
stage_a_uci_v1,tent,parameters,0,ba,29,uci_internal_fixed,0.0,0.0,0.001800234112795042,0.00032899070274159704,0.00013882406204084475,2
stage_a_uci_v1,tent,parameters,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0005978360588856646,-0.0002260705389897904,9.042245924635681e-05,2
stage_a_uci_v1,tent,parameters,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0003618123694938205,-0.00014099379675287967,-0.0008944901612192597,2
stage_a_uci_v1,tent,parameters,4,ab,29,uci_internal_fixed,0.0,0.0,0.0037567505293994406,0.0007500460372075017,0.00021860883627509292,2
stage_a_uci_v1,tent,parameters,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0012694839057777324,-0.0004379237606109993,9.216563991290474e-05,2
stage_a_uci_v1,tent,parameters,4,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00036986255941822213,-0.00014934596689287517,-0.0008864906455854108,2
stage_a_uci_v1,tent,parameters,4,ba,29,uci_internal_fixed,0.0,0.0,0.003764183315328063,0.0007480479598517015,-0.0003002963235922626,2
stage_a_uci_v1,tent,parameters,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0011977528104309201,-0.00042343267600024326,0.00010399458227810122,2
stage_a_uci_v1,tent,parameters_aux,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0002948363905330986,-0.00010964790838624734,-0.0009150734866362606,2
stage_a_uci_v1,tent,parameters_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0017842902410980799,0.0003303972855719303,0.0001358045618647481,2
stage_a_uci_v1,tent,parameters_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.000705221725634645,-0.00024745606538158736,7.246534856614976e-05,2
stage_a_uci_v1,tent,parameters_aux,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.000308321328623018,-0.00012259010618978494,-0.0009029486897857049,2
stage_a_uci_v1,tent,parameters_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.001800234112795042,0.00032899070274159704,0.00013882406204084475,2
stage_a_uci_v1,tent,parameters_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0005978360588856646,-0.0002260705389897904,9.042245924635681e-05,2
stage_a_uci_v1,tent,parameters_aux,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.0003618123694938205,-0.00014099379675287967,-0.0008944901612192597,2
stage_a_uci_v1,tent,parameters_aux,4,ab,29,uci_internal_fixed,0.0,0.0,0.0037567505293994406,0.0007500460372075017,0.00021860883627509292,2
stage_a_uci_v1,tent,parameters_aux,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0012694839057777324,-0.0004379237606109993,9.216563991290474e-05,2
stage_a_uci_v1,tent,parameters_aux,4,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00036986255941822213,-0.00014934596689287517,-0.0008864906455854108,2
stage_a_uci_v1,tent,parameters_aux,4,ba,29,uci_internal_fixed,0.0,0.0,0.003764183315328063,0.0007480479598517015,-0.0003002963235922626,2
stage_a_uci_v1,tent,parameters_aux,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0011977528104309201,-0.00042343267600024326,0.00010399458227810122,2
stage_a_uci_v1,tent,parameters_optimizer,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer,0,ab,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer,0,ba,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer,4,ab,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer,4,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer,4,ba,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer_aux,0,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer_aux,0,ab,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer_aux,0,ab,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer_aux,0,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer_aux,0,ba,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer_aux,0,ba,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer_aux,4,ab,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer_aux,4,ab,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer_aux,4,ab,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
stage_a_uci_v1,tent,parameters_optimizer_aux,4,ba,17,uci_internal_fixed,0.0009765625,-0.0009765625,-0.00022113557472566367,-8.894862440140226e-05,-0.000929433221129556,2
stage_a_uci_v1,tent,parameters_optimizer_aux,4,ba,29,uci_internal_fixed,0.0,0.0,0.0020559640906235473,0.0003874845027150402,0.00013123358749319095,2
stage_a_uci_v1,tent,parameters_optimizer_aux,4,ba,43,uci_internal_fixed,0.0,0.0,-0.0007782698996987164,-0.00026368331167398243,5.305991080045182e-05,2
