experiment_id,method,intervention,washout_batches,direction,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,sar_complete,none,0,ab,ece15_change,1,0.0021784023704459663,,,,3,3,"{""uci_internal_fixed"": 0.0021784023704459663}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,ba,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,ba,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,ba,nll_change,1,-0.03804302407837043,,,,3,3,"{""uci_internal_fixed"": -0.03804302407837043}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,ba,brier_change,1,-0.05872269103645639,,,,3,3,"{""uci_internal_fixed"": -0.05872269103645639}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,0,ba,ece15_change,1,0.002178537737461327,,,,3,3,"{""uci_internal_fixed"": 0.002178537737461327}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ab,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ab,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ab,nll_change,1,-0.03777308177964017,,,,3,3,"{""uci_internal_fixed"": -0.03777308177964017}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ab,brier_change,1,-0.05868206399649482,,,,3,3,"{""uci_internal_fixed"": -0.05868206399649482}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ab,ece15_change,1,0.0022122968296950513,,,,3,3,"{""uci_internal_fixed"": 0.0022122968296950513}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ba,accuracy_change,1,0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": 0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ba,error_change,1,-0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": -0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ba,nll_change,1,-0.03774387506186472,,,,3,3,"{""uci_internal_fixed"": -0.03774387506186472}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ba,brier_change,1,-0.05867711627408139,,,,3,3,"{""uci_internal_fixed"": -0.05867711627408139}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,none,4,ba,ece15_change,1,0.0018887860635977693,,,,3,3,"{""uci_internal_fixed"": 0.0018887860635977693}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ab,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ab,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ab,nll_change,1,-0.03799253972521555,,,,3,3,"{""uci_internal_fixed"": -0.03799253972521555}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ab,brier_change,1,-0.058709541186235635,,,,3,3,"{""uci_internal_fixed"": -0.058709541186235635}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ab,ece15_change,1,0.0021783994542324825,,,,3,3,"{""uci_internal_fixed"": 0.0021783994542324825}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ba,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ba,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer,0,ba,nll_change,1,-0.038043002811529864,,,,3,3,"{""uci_internal_fixed"": -0.038043002811529864}",descriptive panel t interval; design-conditional
